date,open,high,low,close,volume,range,conditions,first_trade_ratio,first_trade_start_close,first_trade_end_close,first_trade_high,first_trade_low,second_trade_ratio,second_trade_start_close,second_trade_end_close,second_trade_high,second_trade_low,final_trade_ratio,final_trade_start_close,final_trade_end_close,final_trade_high,final_trade_low,final_high_is_daily_high,final_low_is_daily_low
20240527,21670.0,21917.0,21655.0,21875.0,88047.0,262.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",0.9666666666666667,21660.0,21784.0,21791.0,21655.0,1.0,21795.0,21870.0,21876.0,21781.0,0.07083333333333333,21883.0,21875.0,21917.0,21790.0,True,False
20240528,21892.0,21994.0,21845.0,21954.0,71852.0,149.0,"day_reversal, day_time_segment_ratio",0.6,21875.0,21859.0,21924.0,21850.0,0.8333333333333334,21850.0,21882.0,21920.0,21845.0,0.9916666666666667,21899.0,21954.0,21994.0,21882.0,True,False
20240529,21865.0,21907.0,21720.0,21722.0,85830.0,187.0,"day_strong_trend, day_reversal, day_time_segment_ratio",0.5,21878.0,21866.0,21907.0,21845.0,0.8666666666666667,21857.0,21789.0,21886.0,21777.0,0.9333333333333333,21785.0,21722.0,21862.0,21720.0,False,True
20240530,21512.0,21553.0,21368.0,21391.0,99967.0,185.0,"day_strong_trend, day_reversal, day_time_segment_ratio",0.3,21487.0,21498.0,21514.0,21425.0,0.9333333333333333,21506.0,21533.0,21548.0,21453.0,0.7916666666666666,21535.0,21391.0,21553.0,21368.0,True,True
20240531,21505.0,21583.0,21253.0,21285.0,130816.0,330.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",0.6,21511.0,21522.0,21538.0,21465.0,0.6,21522.0,21475.0,21535.0,21453.0,0.8708333333333333,21472.0,21285.0,21583.0,21253.0,True,True
20240603,21469.0,21698.0,21424.0,21654.0,116211.0,274.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",0.43333333333333335,21511.0,21477.0,21582.0,21456.0,0.26666666666666666,21486.0,21537.0,21548.0,21424.0,1.0,21558.0,21654.0,21698.0,21523.0,True,False
20240604,21560.0,21574.0,21284.0,21320.0,111097.0,290.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",0.7666666666666667,21545.0,21514.0,21574.0,21456.0,1.0,21500.0,21477.0,21514.0,21415.0,0.975,21476.0,21320.0,21505.0,21284.0,False,True
20240605,21350.0,21493.0,21226.0,21463.0,108822.0,267.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.7333333333333333,21382.0,21313.0,21422.0,21313.0,0.1,21310.0,21365.0,21365.0,21226.0,0.9541666666666667,21362.0,21463.0,21493.0,21336.0,True,False
20240606,21825.0,21962.0,21791.0,21875.0,109692.0,171.0,"day_reversal, day_time_segment_ratio",0.4666666666666667,21842.0,21830.0,21881.0,21803.0,0.6333333333333333,21825.0,21825.0,21913.0,21791.0,0.8541666666666666,21827.0,21875.0,21962.0,21797.0,True,False
20240607,21839.0,21908.0,21781.0,21897.0,69769.0,127.0,"day_reversal, day_time_segment_ratio",0.6333333333333333,21833.0,21864.0,21864.0,21781.0,0.9333333333333333,21863.0,21865.0,21883.0,21832.0,0.6708333333333333,21859.0,21897.0,21908.0,21797.0,True,False
20240611,21920.0,21970.0,21783.0,21798.0,94180.0,187.0,"day_strong_trend, day_reversal, day_time_segment_ratio",0.9333333333333333,21910.0,21851.0,21940.0,21832.0,0.3333333333333333,21848.0,21891.0,21917.0,21833.0,0.825,21898.0,21798.0,21970.0,21783.0,True,True
20240612,21829.0,22063.0,21790.0,22046.0,95513.0,273.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",0.7333333333333333,21811.0,21892.0,21893.0,21790.0,1.0,21899.0,21929.0,21946.0,21854.0,0.8958333333333334,21922.0,22046.0,22063.0,21845.0,True,False
20240613,22308.0,22473.0,22207.0,22323.0,112243.0,266.0,"day_high_volatility, day_time_segment_ratio",0.9,22273.0,22369.0,22377.0,22260.0,1.0,22374.0,22468.0,22473.0,22349.0,0.8541666666666666,22467.0,22323.0,22472.0,22207.0,False,True
20240614,22274.0,22514.0,22270.0,22511.0,79327.0,244.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",0.8666666666666667,22297.0,22332.0,22355.0,22274.0,0.8333333333333334,22343.0,22278.0,22345.0,22270.0,0.9583333333333334,22279.0,22511.0,22514.0,22273.0,True,False
20240617,22430.0,22554.0,22420.0,22477.0,67509.0,134.0,"day_reversal, day_time_segment_ratio",0.5666666666666667,22435.0,22439.0,22466.0,22420.0,0.6,22440.0,22483.0,22508.0,22426.0,0.275,22488.0,22477.0,22554.0,22440.0,True,False
20240618,22726.0,22812.0,22666.0,22786.0,84360.0,146.0,"day_reversal, day_time_segment_ratio",0.7666666666666667,22734.0,22775.0,22779.0,22681.0,0.6,22777.0,22681.0,22788.0,22673.0,0.8708333333333333,22678.0,22786.0,22812.0,22666.0,True,True
20240619,22956.0,23291.0,22940.0,23225.0,77078.0,351.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",0.8,22964.0,22982.0,23002.0,22940.0,1.0,22992.0,23077.0,23086.0,22982.0,1.0,23049.0,23225.0,23291.0,23005.0,True,False
20240620,23153.0,23380.0,23106.0,23378.0,90042.0,274.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",0.5333333333333333,23152.0,23161.0,23171.0,23106.0,1.0,23161.0,23200.0,23205.0,23156.0,0.9791666666666666,23208.0,23378.0,23380.0,23147.0,True,False
20240621,23034.0,23291.0,23025.0,23210.0,98184.0,266.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",0.9,23034.0,23093.0,23161.0,23025.0,0.8,23104.0,23139.0,23149.0,23090.0,0.9458333333333333,23135.0,23210.0,23291.0,23129.0,True,False
20240624,23050.0,23073.0,22708.0,22746.0,124957.0,365.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",1.0,23067.0,22859.0,23073.0,22840.0,1.0,22818.0,22779.0,22885.0,22762.0,0.9916666666666667,22811.0,22746.0,22865.0,22708.0,False,True
20240625,22608.0,22776.0,22410.0,22743.0,126026.0,366.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.7,22641.0,22467.0,22667.0,22461.0,0.3,22459.0,22552.0,22569.0,22410.0,1.0,22557.0,22743.0,22776.0,22546.0,True,False
20240626,22806.0,23005.0,22744.0,22872.0,113118.0,261.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.8666666666666667,22788.0,22875.0,22944.0,22770.0,1.0,22893.0,22942.0,22969.0,22867.0,0.6166666666666667,22941.0,22872.0,23005.0,22744.0,True,True
20240627,22614.0,22822.0,22555.0,22793.0,83719.0,267.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",0.9,22577.0,22652.0,22685.0,22555.0,1.0,22653.0,22693.0,22726.0,22619.0,1.0,22712.0,22793.0,22822.0,22688.0,True,False
20240628,22908.0,23117.0,22793.0,22983.0,102781.0,324.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.9666666666666667,22910.0,22834.0,22945.0,22793.0,0.8,22827.0,22940.0,22942.0,22819.0,0.9458333333333333,22947.0,22983.0,23117.0,22937.0,True,False
20240701,22960.0,23166.0,22938.0,22991.0,83566.0,228.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.6,22995.0,23022.0,23040.0,22955.0,0.9666666666666667,23016.0,23078.0,23096.0,22988.0,0.3958333333333333,23096.0,22991.0,23166.0,22938.0,True,True
20240702,22838.0,22993.0,22717.0,22831.0,104948.0,276.0,"day_high_volatility, day_time_segment_ratio",0.6333333333333333,22851.0,22746.0,22892.0,22744.0,0.5666666666666667,22752.0,22897.0,22897.0,22717.0,0.75,22914.0,22831.0,22993.0,22745.0,True,False
20240703,23073.0,23188.0,22981.0,23185.0,83939.0,207.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.8333333333333334,23100.0,23016.0,23117.0,23014.0,0.13333333333333333,23022.0,23034.0,23053.0,22981.0,0.9166666666666666,23034.0,23185.0,23188.0,22988.0,True,False
20240704,23487.0,23626.0,23461.0,23624.0,88054.0,165.0,"day_strong_trend, day_reversal, day_time_segment_ratio",0.7333333333333333,23489.0,23490.0,23538.0,23462.0,0.5333333333333333,23495.0,23539.0,23555.0,23461.0,0.8583333333333333,23528.0,23624.0,23626.0,23490.0,True,False
20240705,23659.0,23677.0,23526.0,23570.0,60498.0,151.0,"day_reversal, day_time_segment_ratio",0.5333333333333333,23667.0,23644.0,23677.0,23614.0,1.0,23639.0,23620.0,23648.0,23573.0,0.9666666666666667,23615.0,23570.0,23647.0,23526.0,False,True
20240708,23545.0,23994.0,23512.0,23913.0,106952.0,482.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",0.8333333333333334,23540.0,23613.0,23615.0,23512.0,1.0,23641.0,23799.0,23818.0,23611.0,1.0,23794.0,23913.0,23994.0,23760.0,True,False
20240709,23945.0,24092.0,23624.0,23878.0,130567.0,468.0,"day_high_volatility, day_time_segment_ratio",0.43333333333333335,23935.0,23984.0,23985.0,23875.0,0.1,23977.0,23899.0,24092.0,23896.0,0.7916666666666666,23920.0,23878.0,23949.0,23624.0,False,True
20240710,23759.0,24014.0,23702.0,24000.0,106251.0,312.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",0.8666666666666667,23774.0,23812.0,23849.0,23753.0,0.8333333333333334,23818.0,23826.0,23855.0,23791.0,0.8833333333333333,23822.0,24000.0,24014.0,23702.0,True,True
20240711,24251.0,24405.0,24160.0,24367.0,92984.0,245.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.5666666666666667,24221.0,24211.0,24262.0,24193.0,0.6,24218.0,24306.0,24319.0,24160.0,1.0,24332.0,24367.0,24405.0,24284.0,True,False
20240712,24038.0,24070.0,23784.0,23808.0,106514.0,286.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",0.6666666666666666,24038.0,24009.0,24070.0,23880.0,0.8,24014.0,23920.0,24017.0,23907.0,0.9041666666666667,23939.0,23808.0,23979.0,23784.0,False,True
20240715,24091.0,24112.0,23756.0,23851.0,108308.0,356.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",0.896551724137931,24077.0,23958.0,24112.0,23913.0,0.9,23982.0,23873.0,23996.0,23756.0,0.1,23855.0,23857.0,23943.0,23783.0,False,False
20240716,23830.0,24182.0,23824.0,23994.0,115594.0,358.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.9310344827586207,23852.0,23889.0,23952.0,23824.0,0.06666666666666667,23897.0,23890.0,23960.0,23869.0,0.42916666666666664,23878.0,23988.0,24182.0,23856.0,True,False
20240717,23980.0,24000.0,23647.0,23680.0,80574.0,353.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",0.6206896551724138,23863.0,23772.0,24000.0,23717.0,0.8333333333333334,23791.0,23968.0,23979.0,23769.0,0.5752212389380531,23964.0,23680.0,23990.0,23647.0,False,True
20240718,23294.0,23444.0,23154.0,23387.0,126111.0,290.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.6551724137931034,23319.0,23262.0,23382.0,23154.0,0.9333333333333333,23230.0,23362.0,23419.0,23226.0,0.6125,23357.0,23398.0,23444.0,23187.0,True,False
20240719,23148.0,23185.0,22853.0,22907.0,125980.0,332.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",0.7241379310344828,23143.0,23106.0,23185.0,23054.0,0.06666666666666667,23070.0,23072.0,23133.0,23012.0,0.9541666666666667,23051.0,22908.0,23082.0,22853.0,False,True
20240722,22859.0,22906.0,22184.0,22374.0,177792.0,722.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",1.0,22895.0,22616.0,22906.0,22611.0,1.0,22646.0,22525.0,22669.0,22416.0,0.9958333333333333,22529.0,22390.0,22531.0,22184.0,False,True
20240723,22600.0,22871.0,22571.0,22835.0,95180.0,300.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",0.896551724137931,22602.0,22771.0,22775.0,22571.0,0.0,22776.0,22753.0,22828.0,22727.0,0.9833333333333333,22772.0,22837.0,22871.0,22705.0,True,False
20240726,22028.0,22156.0,21918.0,22096.0,120779.0,238.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.6206896551724138,21988.0,22116.0,22126.0,21918.0,0.1,22142.0,22049.0,22148.0,21981.0,0.9291666666666667,22033.0,22090.0,22156.0,21962.0,True,False
20240729,22430.0,22519.0,22146.0,22256.0,99203.0,373.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.5172413793103449,22439.0,22359.0,22519.0,22355.0,0.16666666666666666,22342.0,22375.0,22458.0,22321.0,0.9583333333333334,22355.0,22249.0,22448.0,22146.0,False,True
20240730,21933.0,22299.0,21809.0,22252.0,125832.0,490.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",0.7586206896551724,21955.0,22049.0,22079.0,21894.0,0.5,22051.0,21915.0,22075.0,21888.0,0.6125,21922.0,22265.0,22299.0,21809.0,True,True
20240731,22050.0,22348.0,22013.0,22284.0,109874.0,335.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",0.5862068965517241,22083.0,22179.0,22187.0,22025.0,0.43333333333333335,22173.0,22072.0,22199.0,22013.0,0.8916666666666667,22088.0,22278.0,22348.0,22025.0,True,False
20240801,22721.0,22728.0,22460.0,22660.0,102237.0,268.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.6551724137931034,22697.0,22597.0,22728.0,22573.0,0.16666666666666666,22584.0,22587.0,22678.0,22562.0,0.6375,22595.0,22667.0,22668.0,22460.0,False,True
20240802,22000.0,22099.0,21508.0,21526.0,139398.0,591.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",0.5172413793103449,21934.0,21970.0,22000.0,21886.0,0.8333333333333334,21972.0,22078.0,22087.0,21911.0,0.9333333333333333,22099.0,21543.0,22099.0,21508.0,True,True
20240805,20712.0,20742.0,19374.0,19374.0,206693.0,1368.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",0.9655172413793104,20622.0,20209.0,20742.0,20010.0,1.0,20210.0,19904.0,20269.0,19904.0,0.9041666666666667,19854.0,19374.0,20275.0,19374.0,False,True
20240806,20395.0,20790.0,19589.0,20455.0,189678.0,1201.0,"day_high_volatility, day_time_segment_ratio",0.41379310344827586,20502.0,20417.0,20673.0,20394.0,1.0,20437.0,19772.0,20475.0,19589.0,0.7166666666666667,19874.0,20500.0,20790.0,19708.0,True,False
20240807,20500.0,21335.0,20494.0,21142.0,154763.0,841.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",0.7241379310344828,20600.0,20763.0,20880.0,20494.0,1.0,20768.0,20979.0,20999.0,20717.0,1.0,20975.0,21158.0,21335.0,20965.0,True,False
20240808,20680.0,21082.0,20545.0,20698.0,120866.0,537.0,"day_high_volatility, day_time_segment_ratio",0.8620689655172413,20599.0,20811.0,20897.0,20545.0,0.4666666666666667,20841.0,20713.0,20915.0,20656.0,0.7166666666666667,20680.0,20714.0,21082.0,20623.0,True,False
20240809,21305.0,21593.0,21032.0,21483.0,135399.0,561.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.896551724137931,21220.0,21305.0,21410.0,21032.0,0.7,21323.0,21488.0,21522.0,21236.0,0.17916666666666667,21491.0,21477.0,21593.0,21233.0,True,False
20240812,21650.0,21895.0,21600.0,21676.0,88598.0,295.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.3793103448275862,21710.0,21755.0,21779.0,21600.0,1.0,21745.0,21836.0,21895.0,21735.0,0.3541666666666667,21799.0,21692.0,21848.0,21628.0,False,False
20240813,21848.0,21898.0,21662.0,21771.0,68135.0,236.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.5862068965517241,21844.0,21741.0,21898.0,21724.0,0.16666666666666666,21769.0,21822.0,21850.0,21706.0,0.8458333333333333,21814.0,21771.0,21825.0,21662.0,False,True
20240814,22104.0,22158.0,21908.0,21996.0,83917.0,250.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.7586206896551724,22104.0,22030.0,22132.0,21962.0,0.4,22046.0,22145.0,22158.0,21985.0,0.9166666666666666,22142.0,22013.0,22156.0,21908.0,False,True
20240815,21993.0,22114.0,21840.0,21840.0,70218.0,274.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.6551724137931034,22037.0,22044.0,22114.0,21982.0,1.0,22045.0,21970.0,22064.0,21883.0,0.675,21966.0,21848.0,22058.0,21848.0,False,True
20240816,22324.0,22447.0,22277.0,22365.0,74148.0,170.0,"day_reversal, day_time_segment_ratio",0.5517241379310345,22330.0,22319.0,22385.0,22277.0,1.0,22332.0,22437.0,22447.0,22314.0,0.20833333333333334,22435.0,22364.0,22441.0,22285.0,False,False
20240819,22400.0,22521.0,22320.0,22361.0,77113.0,201.0,"day_high_volatility, day_time_segment_ratio",0.6896551724137931,22438.0,22416.0,22458.0,22347.0,0.8333333333333334,22397.0,22368.0,22425.0,22346.0,0.5208333333333334,22359.0,22367.0,22521.0,22320.0,True,True
20240820,22555.0,22574.0,22389.0,22435.0,67815.0,185.0,"day_strong_trend, day_reversal, day_time_segment_ratio",0.41379310344827586,22544.0,22569.0,22574.0,22508.0,0.8333333333333334,22545.0,22527.0,22571.0,22474.0,0.9541666666666667,22528.0,22432.0,22544.0,22389.0,False,True
20240821,22311.0,22344.0,22151.0,22200.0,44471.0,193.0,"day_reversal, day_time_segment_ratio",0.5862068965517241,22300.0,22281.0,22323.0,22230.0,0.5,22277.0,22321.0,22344.0,22243.0,0.8805309734513275,22304.0,22200.0,22333.0,22151.0,False,True
20240822,22229.0,22277.0,22026.0,22100.0,72303.0,251.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.9310344827586207,22272.0,22216.0,22277.0,22190.0,1.0,22196.0,22143.0,22222.0,22138.0,1.0,22144.0,22092.0,22197.0,22026.0,False,True
20240823,21942.0,22170.0,21865.0,22123.0,67271.0,305.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.4482758620689655,21938.0,21947.0,21999.0,21882.0,0.4666666666666667,21931.0,21961.0,21974.0,21865.0,0.8541666666666666,21955.0,22115.0,22170.0,21892.0,True,False
20240826,22230.0,22450.0,22131.0,22210.0,82419.0,319.0,"day_high_volatility, day_time_segment_ratio",0.9310344827586207,22258.0,22420.0,22430.0,22222.0,0.0,22405.0,22375.0,22450.0,22365.0,0.8791666666666667,22384.0,22199.0,22421.0,22131.0,False,True
20240827,22112.0,22210.0,21998.0,22152.0,64015.0,212.0,"day_high_volatility, day_time_segment_ratio",0.9655172413793104,22104.0,22031.0,22125.0,22016.0,0.43333333333333335,22025.0,22070.0,22093.0,21998.0,0.6458333333333334,22076.0,22161.0,22210.0,22012.0,True,False
20240828,22181.0,22414.0,22048.0,22405.0,76988.0,366.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",0.896551724137931,22155.0,22168.0,22211.0,22101.0,0.9,22164.0,22146.0,22189.0,22088.0,0.7666666666666667,22146.0,22401.0,22403.0,22048.0,True,True
20240829,21938.0,22245.0,21900.0,22167.0,80228.0,345.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",0.9655172413793104,21957.0,22026.0,22084.0,21900.0,0.5666666666666667,22004.0,22051.0,22060.0,21945.0,0.9791666666666666,22062.0,22154.0,22245.0,21981.0,True,False
20240830,22320.0,22366.0,22213.0,22318.0,62661.0,153.0,day_time_segment_ratio,0.9310344827586207,22310.0,22253.0,22335.0,22247.0,0.2,22245.0,22278.0,22286.0,22218.0,0.7375,22273.0,22308.0,22366.0,22213.0,True,True
20240902,22318.0,22448.0,22172.0,22212.0,71965.0,276.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.7931034482758621,22318.0,22347.0,22448.0,22305.0,0.6333333333333333,22344.0,22318.0,22404.0,22315.0,1.0,22309.0,22226.0,22340.0,22172.0,False,True
20240903,22205.0,22314.0,22051.0,22051.0,72393.0,263.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.5517241379310345,22206.0,22247.0,22260.0,22177.0,0.0,22263.0,22252.0,22290.0,22226.0,0.8416666666666667,22270.0,22078.0,22314.0,22055.0,True,True
20240904,21246.0,21347.0,20828.0,20940.0,139494.0,519.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.8620689655172413,21186.0,21045.0,21280.0,20828.0,0.9666666666666667,21024.0,21213.0,21347.0,21007.0,0.475,21196.0,20947.0,21338.0,20942.0,False,False
20240905,21310.0,21454.0,21056.0,21183.0,84718.0,398.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.4482758620689655,21278.0,21299.0,21317.0,21244.0,1.0,21308.0,21449.0,21453.0,21286.0,0.7333333333333333,21441.0,21182.0,21454.0,21056.0,True,True
20240906,21211.0,21435.0,21013.0,21316.0,91652.0,422.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.6551724137931034,21214.0,21110.0,21247.0,21013.0,0.9666666666666667,21133.0,21314.0,21322.0,21104.0,1.0,21314.0,21314.0,21435.0,21290.0,True,False
20240909,20734.0,21125.0,20616.0,21083.0,94820.0,509.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",0.896551724137931,20706.0,20949.0,20952.0,20616.0,0.0,20920.0,20915.0,20954.0,20832.0,1.0,20918.0,21098.0,21125.0,20888.0,True,False
20240910,21233.0,21281.0,20905.0,21005.0,95645.0,376.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",0.7241379310344828,21234.0,21170.0,21281.0,21159.0,0.9,21170.0,21105.0,21234.0,21082.0,0.9083333333333333,21106.0,21015.0,21194.0,20905.0,False,True
20240911,21100.0,21130.0,20950.0,21006.0,73706.0,180.0,"day_reversal, day_time_segment_ratio",0.896551724137931,21084.0,20987.0,21110.0,20972.0,0.43333333333333335,21025.0,21107.0,21119.0,20985.0,0.6458333333333334,21101.0,20992.0,21130.0,20950.0,True,True
20240912,21597.0,21780.0,21461.0,21703.0,85213.0,319.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.7586206896551724,21586.0,21469.0,21650.0,21463.0,0.4,21464.0,21618.0,21630.0,21461.0,1.0,21679.0,21694.0,21780.0,21615.0,True,False
20240913,21800.0,21833.0,21657.0,21815.0,55022.0,176.0,day_time_segment_ratio,0.8620689655172413,21733.0,21742.0,21800.0,21717.0,0.5666666666666667,21730.0,21728.0,21785.0,21704.0,0.5416666666666666,21721.0,21809.0,21833.0,21657.0,True,True
20240916,21807.0,21871.0,21735.0,21815.0,45419.0,136.0,day_time_segment_ratio,0.8620689655172413,21831.0,21780.0,21852.0,21779.0,0.2,21790.0,21800.0,21814.0,21754.0,0.6416666666666667,21793.0,21821.0,21871.0,21735.0,True,True
20240918,21730.0,21872.0,21560.0,21619.0,42980.0,312.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.8275862068965517,21740.0,21753.0,21800.0,21718.0,0.3,21748.0,21773.0,21779.0,21726.0,0.6194690265486725,21774.0,21619.0,21872.0,21560.0,True,True
20240919,21763.0,22082.0,21661.0,22075.0,82685.0,421.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",1.0,21781.0,21665.0,21789.0,21661.0,0.23333333333333334,21679.0,21728.0,21746.0,21662.0,0.9916666666666667,21716.0,22073.0,22082.0,21710.0,True,False
20240920,22345.0,22425.0,22186.0,22216.0,69459.0,239.0,"day_high_volatility, day_reversal, day_time_segment_ratio",1.0,22338.0,22389.0,22425.0,22302.0,0.9666666666666667,22393.0,22337.0,22399.0,22290.0,0.9791666666666666,22322.0,22214.0,22358.0,22186.0,False,True
20240923,22291.0,22392.0,22258.0,22338.0,52644.0,134.0,"day_reversal, day_time_segment_ratio",0.4827586206896552,22296.0,22318.0,22338.0,22272.0,0.8333333333333334,22312.0,22356.0,22392.0,22271.0,0.38333333333333336,22358.0,22342.0,22377.0,22258.0,False,True
20240924,22298.0,22508.0,22152.0,22493.0,76914.0,356.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.5172413793103449,22309.0,22329.0,22344.0,22237.0,0.5333333333333333,22336.0,22285.0,22365.0,22250.0,0.6916666666666667,22286.0,22492.0,22508.0,22152.0,True,True
20240925,22835.0,22860.0,22739.0,22792.0,63588.0,121.0,"day_reversal, day_time_segment_ratio",0.7586206896551724,22828.0,22798.0,22838.0,22762.0,0.7666666666666667,22789.0,22827.0,22852.0,22760.0,0.5916666666666667,22821.0,22796.0,22860.0,22739.0,True,True
20240926,23034.0,23078.0,22892.0,22957.0,65756.0,186.0,"day_reversal, day_time_segment_ratio",0.5862068965517241,23025.0,23005.0,23065.0,22998.0,1.0,22992.0,22960.0,23008.0,22940.0,0.8083333333333333,22970.0,22962.0,23078.0,22892.0,True,True
20240927,23190.0,23195.0,22878.0,22892.0,75404.0,317.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",0.7931034482758621,23176.0,23161.0,23195.0,23093.0,0.5,23162.0,23129.0,23178.0,23113.0,0.975,23122.0,22901.0,23152.0,22878.0,False,True
20240930,22699.0,22755.0,22316.0,22326.0,86743.0,439.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",0.20689655172413793,22689.0,22673.0,22755.0,22655.0,0.6666666666666666,22680.0,22658.0,22737.0,22650.0,1.0,22660.0,22332.0,22680.0,22316.0,False,True
20241001,22246.0,22463.0,22228.0,22391.0,57350.0,235.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",1.0,22287.0,22402.0,22445.0,22228.0,0.7,22382.0,22396.0,22457.0,22342.0,0.44166666666666665,22409.0,22386.0,22463.0,22323.0,True,False
20241004,22331.0,22507.0,22250.0,22288.0,82761.0,257.0,"day_high_volatility, day_time_segment_ratio",0.8620689655172413,22333.0,22472.0,22498.0,22272.0,0.0,22462.0,22451.0,22507.0,22425.0,0.8833333333333333,22470.0,22289.0,22504.0,22250.0,False,True
20241007,22570.0,22808.0,22539.0,22767.0,76047.0,269.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",0.7241379310344828,22573.0,22730.0,22736.0,22539.0,1.0,22734.0,22737.0,22808.0,22720.0,0.65,22716.0,22749.0,22789.0,22586.0,False,False
20241008,22606.0,22634.0,22392.0,22578.0,72880.0,242.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.6206896551724138,22587.0,22579.0,22618.0,22563.0,0.9,22554.0,22508.0,22587.0,22480.0,0.6666666666666666,22523.0,22583.0,22634.0,22392.0,True,True
20241009,22770.0,22888.0,22666.0,22699.0,66082.0,222.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.896551724137931,22776.0,22827.0,22857.0,22763.0,0.7333333333333333,22820.0,22833.0,22852.0,22803.0,0.875,22831.0,22697.0,22888.0,22666.0,True,True
20241011,22829.0,23047.0,22794.0,22911.0,64484.0,253.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.7586206896551724,22829.0,22924.0,22939.0,22794.0,1.0,22925.0,23000.0,23025.0,22919.0,0.2833333333333333,23009.0,22915.0,23047.0,22856.0,True,False
20241014,22987.0,23049.0,22818.0,23005.0,58771.0,231.0,"day_high_volatility, day_time_segment_ratio",0.8275862068965517,22988.0,22902.0,23017.0,22818.0,0.3333333333333333,22919.0,22928.0,22945.0,22862.0,0.9125,22927.0,23000.0,23049.0,22880.0,True,False
20241015,23168.0,23386.0,23101.0,23228.0,61865.0,285.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.5172413793103449,23136.0,23158.0,23169.0,23101.0,1.0,23159.0,23234.0,23249.0,23141.0,0.058333333333333334,23247.0,23230.0,23386.0,23223.0,True,False
