date,datetime,open,high,low,close,volume,conditions
20240927,2024-09-27 13:01:00,23008.0,23013.0,22997.0,23008.0,388.0,volume_spike
20240927,2024-09-27 13:09:00,22955.0,22974.0,22955.0,22970.0,328.0,long_red_candle
20240927,2024-09-27 13:31:00,22924.0,22926.0,22898.0,22906.0,843.0,volume_spike
20240927,2024-09-27 13:40:00,22892.0,22909.0,22889.0,22889.0,684.0,volume_spike
20240930,2024-09-30 08:49:00,22702.0,22724.0,22702.0,22722.0,344.0,long_red_candle
20240930,2024-09-30 08:52:00,22705.0,22728.0,22704.0,22722.0,261.0,long_red_candle
20240930,2024-09-30 08:56:00,22705.0,22728.0,22704.0,22722.0,258.0,long_red_candle
20240930,2024-09-30 09:01:00,22700.0,22715.0,22683.0,22709.0,986.0,volume_spike
20240930,2024-09-30 09:02:00,22707.0,22726.0,22705.0,22724.0,506.0,long_red_candle
20240930,2024-09-30 09:05:00,22696.0,22723.0,22692.0,22721.0,443.0,long_red_candle
20240930,2024-09-30 09:06:00,22722.0,22750.0,22718.0,22748.0,979.0,long_red_candle
20240930,2024-09-30 09:17:00,22692.0,22724.0,22692.0,22713.0,661.0,long_red_candle
20240930,2024-09-30 09:25:00,22682.0,22684.0,22650.0,22661.0,1065.0,volume_spike
20240930,2024-09-30 09:28:00,22685.0,22712.0,22682.0,22704.0,434.0,long_red_candle
20240930,2024-09-30 09:31:00,22704.0,22733.0,22701.0,22724.0,605.0,long_red_candle
20240930,2024-09-30 09:57:00,22613.0,22644.0,22607.0,22639.0,426.0,long_red_candle
20240930,2024-09-30 10:01:00,22629.0,22632.0,22583.0,22588.0,1224.0,volume_spike
20240930,2024-09-30 10:14:00,22525.0,22555.0,22521.0,22544.0,342.0,long_red_candle
20240930,2024-09-30 10:19:00,22527.0,22546.0,22527.0,22542.0,214.0,long_red_candle
20240930,2024-09-30 10:24:00,22511.0,22538.0,22505.0,22526.0,470.0,long_red_candle
20240930,2024-09-30 10:29:00,22501.0,22535.0,22501.0,22535.0,389.0,long_red_candle
20240930,2024-09-30 10:35:00,22501.0,22501.0,22474.0,22484.0,781.0,volume_spike
20240930,2024-09-30 10:40:00,22450.0,22482.0,22448.0,22473.0,509.0,long_red_candle
20240930,2024-09-30 10:47:00,22476.0,22516.0,22476.0,22507.0,420.0,long_red_candle
20240930,2024-09-30 10:53:00,22540.0,22573.0,22540.0,22560.0,1004.0,"long_red_candle, volume_spike, breakout"
20240930,2024-09-30 11:08:00,22507.0,22529.0,22502.0,22527.0,252.0,long_red_candle
20240930,2024-09-30 11:17:00,22519.0,22535.0,22512.0,22535.0,91.0,long_red_candle
20240930,2024-09-30 11:23:00,22537.0,22556.0,22536.0,22552.0,172.0,long_red_candle
20240930,2024-09-30 11:27:00,22555.0,22567.0,22552.0,22566.0,158.0,breakout
20240930,2024-09-30 11:28:00,22568.0,22570.0,22552.0,22554.0,157.0,breakout
20240930,2024-09-30 11:57:00,22541.0,22554.0,22539.0,22546.0,137.0,volume_spike
20240930,2024-09-30 11:58:00,22545.0,22572.0,22545.0,22566.0,290.0,"long_red_candle, volume_spike, breakout"
20240930,2024-09-30 11:59:00,22566.0,22580.0,22566.0,22574.0,336.0,"volume_spike, breakout"
20240930,2024-09-30 12:03:00,22569.0,22593.0,22566.0,22576.0,363.0,breakout
20240930,2024-09-30 12:27:00,22508.0,22526.0,22508.0,22525.0,152.0,long_red_candle
20240930,2024-09-30 12:48:00,22458.0,22458.0,22441.0,22450.0,730.0,volume_spike
20240930,2024-09-30 13:21:00,22404.0,22408.0,22393.0,22396.0,494.0,volume_spike
20240930,2024-09-30 13:26:00,22412.0,22425.0,22380.0,22381.0,782.0,volume_spike
20240930,2024-09-30 13:31:00,22324.0,22354.0,22323.0,22349.0,1056.0,long_red_candle
20240930,2024-09-30 13:45:00,22329.0,22334.0,22326.0,22326.0,1166.0,volume_spike
20241001,2024-10-01 08:46:00,22246.0,22297.0,22228.0,22287.0,1375.0,long_red_candle
20241001,2024-10-01 08:49:00,22292.0,22362.0,22290.0,22343.0,1184.0,long_red_candle
20241001,2024-10-01 08:50:00,22340.0,22355.0,22336.0,22355.0,535.0,long_red_candle
20241001,2024-10-01 08:53:00,22349.0,22373.0,22340.0,22366.0,459.0,long_red_candle
20241001,2024-10-01 08:57:00,22359.0,22382.0,22359.0,22376.0,377.0,long_red_candle
20241001,2024-10-01 08:58:00,22379.0,22402.0,22379.0,22394.0,422.0,long_red_candle
20241001,2024-10-01 09:01:00,22382.0,22429.0,22372.0,22411.0,1285.0,"long_red_candle, volume_spike"
20241001,2024-10-01 09:03:00,22391.0,22425.0,22387.0,22419.0,557.0,long_red_candle
20241001,2024-10-01 09:07:00,22420.0,22445.0,22411.0,22437.0,456.0,long_red_candle
20241001,2024-10-01 09:12:00,22393.0,22413.0,22389.0,22412.0,314.0,long_red_candle
20241001,2024-10-01 09:13:00,22412.0,22434.0,22412.0,22433.0,341.0,long_red_candle
20241001,2024-10-01 09:26:00,22352.0,22385.0,22344.0,22370.0,400.0,long_red_candle
20241001,2024-10-01 09:28:00,22378.0,22395.0,22374.0,22394.0,218.0,long_red_candle
20241001,2024-10-01 09:29:00,22395.0,22457.0,22389.0,22441.0,1161.0,"long_red_candle, volume_spike, breakout"
20241001,2024-10-01 09:35:00,22397.0,22424.0,22387.0,22420.0,301.0,long_red_candle
20241001,2024-10-01 09:37:00,22397.0,22425.0,22396.0,22423.0,240.0,long_red_candle
20241001,2024-10-01 09:49:00,22411.0,22436.0,22411.0,22432.0,212.0,long_red_candle
20241001,2024-10-01 09:54:00,22431.0,22450.0,22431.0,22450.0,310.0,long_red_candle
20241001,2024-10-01 09:55:00,22450.0,22463.0,22438.0,22461.0,576.0,"volume_spike, breakout"
20241001,2024-10-01 10:05:00,22397.0,22403.0,22377.0,22394.0,488.0,volume_spike
20241001,2024-10-01 10:14:00,22377.0,22377.0,22355.0,22358.0,291.0,volume_spike
20241001,2024-10-01 10:15:00,22357.0,22357.0,22336.0,22341.0,433.0,volume_spike
20241001,2024-10-01 10:22:00,22353.0,22368.0,22334.0,22351.0,662.0,volume_spike
20241001,2024-10-01 10:27:00,22346.0,22367.0,22345.0,22365.0,219.0,long_red_candle
20241001,2024-10-01 10:35:00,22337.0,22357.0,22336.0,22355.0,128.0,long_red_candle
20241001,2024-10-01 10:37:00,22338.0,22359.0,22337.0,22356.0,131.0,long_red_candle
20241001,2024-10-01 10:39:00,22355.0,22375.0,22354.0,22365.0,307.0,volume_spike
20241001,2024-10-01 10:42:00,22382.0,22391.0,22378.0,22389.0,259.0,breakout
20241001,2024-10-01 10:43:00,22390.0,22395.0,22381.0,22385.0,174.0,breakout
20241001,2024-10-01 11:00:00,22370.0,22391.0,22370.0,22387.0,168.0,long_red_candle
20241001,2024-10-01 11:01:00,22386.0,22404.0,22381.0,22382.0,228.0,breakout
20241001,2024-10-01 11:17:00,22364.0,22366.0,22351.0,22358.0,145.0,volume_spike
20241001,2024-10-01 11:25:00,22348.0,22353.0,22335.0,22335.0,192.0,volume_spike
20241001,2024-10-01 11:28:00,22332.0,22348.0,22331.0,22348.0,127.0,long_red_candle
20241001,2024-10-01 11:31:00,22346.0,22372.0,22346.0,22372.0,121.0,long_red_candle
20241001,2024-10-01 11:33:00,22366.0,22387.0,22364.0,22386.0,186.0,"long_red_candle, breakout"
20241001,2024-10-01 11:35:00,22379.0,22389.0,22377.0,22389.0,113.0,breakout
20241001,2024-10-01 11:36:00,22388.0,22393.0,22385.0,22388.0,97.0,breakout
20241001,2024-10-01 11:37:00,22387.0,22410.0,22387.0,22400.0,309.0,"volume_spike, breakout"
20241001,2024-10-01 11:44:00,22404.0,22412.0,22400.0,22411.0,203.0,breakout
20241001,2024-10-01 11:46:00,22398.0,22413.0,22398.0,22413.0,159.0,"long_red_candle, breakout"
